date,store_id,cat_id,sales,sell_price,SuperBowl,Halloween
2011-10-19,CA_2,HOBBIES,32,132.35000000000002,No,0
2011-10-19,CA_2,HOUSEHOLD,58,362.28000000000026,No,0
2011-10-20,CA_1,FOODS,259,294.7099999999999,No,0
2011-10-20,CA_1,HOBBIES,18,118.23,No,0
2011-10-20,CA_1,HOUSEHOLD,46,372.7500000000003,No,0
2011-10-20,CA_2,FOODS,187,202.4799999999999,No,0
2011-10-20,CA_2,HOBBIES,13,132.35000000000002,No,0
2011-10-20,CA_2,HOUSEHOLD,80,362.28000000000026,No,0
2011-10-21,CA_1,FOODS,319,294.7099999999999,No,0
2011-10-21,CA_1,HOBBIES,15,118.23,No,0
2011-10-21,CA_1,HOUSEHOLD,51,372.7500000000003,No,0
2011-10-21,CA_2,FOODS,394,202.4799999999999,No,0
2011-10-21,CA_2,HOBBIES,32,132.35000000000002,No,0
2011-10-21,CA_2,HOUSEHOLD,75,362.28000000000026,No,0
2011-10-22,CA_1,FOODS,426,301.95,No,0
2011-10-22,CA_1,HOBBIES,19,118.23,No,0
2011-10-22,CA_1,HOUSEHOLD,54,373.8500000000003,No,0
2011-10-22,CA_2,FOODS,323,212.3199999999999,No,0
2011-10-22,CA_2,HOBBIES,40,132.85000000000002,No,0
2011-10-22,CA_2,HOUSEHOLD,91,363.3800000000003,No,0
2011-10-23,CA_1,FOODS,483,301.95,No,0
2011-10-23,CA_1,HOBBIES,16,118.23,No,0
2011-10-23,CA_1,HOUSEHOLD,55,373.8500000000003,No,0
2011-10-23,CA_2,FOODS,319,212.3199999999999,No,0
2011-10-23,CA_2,HOBBIES,14,132.85000000000002,No,0
2011-10-23,CA_2,HOUSEHOLD,80,363.3800000000003,No,0
2011-10-24,CA_1,FOODS,266,301.95,No,0
2011-10-24,CA_1,HOBBIES,10,118.23,No,0
2011-10-24,CA_1,HOUSEHOLD,38,373.8500000000003,No,0
2011-10-24,CA_2,FOODS,196,212.3199999999999,No,0
2011-10-24,CA_2,HOBBIES,15,132.85000000000002,No,0
2011-10-24,CA_2,HOUSEHOLD,56,363.3800000000003,No,0
2011-10-25,CA_1,FOODS,262,301.95,No,0
2011-10-25,CA_1,HOBBIES,9,118.23,No,0
2011-10-25,CA_1,HOUSEHOLD,28,373.8500000000003,No,0
2011-10-25,CA_2,FOODS,172,212.3199999999999,No,0
2011-10-25,CA_2,HOBBIES,13,132.85000000000002,No,0
2011-10-25,CA_2,HOUSEHOLD,71,363.3800000000003,No,0
2011-10-26,CA_1,FOODS,257,301.95,No,0
2011-10-26,CA_1,HOBBIES,11,118.23,No,0
2011-10-26,CA_1,HOUSEHOLD,45,373.8500000000003,No,0
2011-10-26,CA_2,FOODS,170,212.3199999999999,No,0
2011-10-26,CA_2,HOBBIES,8,132.85000000000002,No,0
2011-10-26,CA_2,HOUSEHOLD,63,363.3800000000003,No,0
2011-10-27,CA_1,FOODS,248,301.95,No,0
2011-10-27,CA_1,HOBBIES,21,118.23,No,0
2011-10-27,CA_1,HOUSEHOLD,36,373.8500000000003,No,0
2011-10-27,CA_2,FOODS,170,212.3199999999999,No,0
2011-10-27,CA_2,HOBBIES,21,132.85000000000002,No,0
2011-10-27,CA_2,HOUSEHOLD,49,363.3800000000003,No,0
2011-10-28,CA_1,FOODS,309,301.95,No,0
2011-10-28,CA_1,HOBBIES,9,118.23,No,0
2011-10-28,CA_1,HOUSEHOLD,41,373.8500000000003,No,0
2011-10-28,CA_2,FOODS,242,212.3199999999999,No,0
2011-10-28,CA_2,HOBBIES,10,132.85000000000002,No,0
2011-10-28,CA_2,HOUSEHOLD,72,363.3800000000003,No,0
2011-10-29,CA_1,FOODS,370,303.09,No,0
2011-10-29,CA_1,HOBBIES,29,118.23,No,0
2011-10-29,CA_1,HOUSEHOLD,67,372.4500000000003,No,0
2011-10-29,CA_2,FOODS,275,212.5699999999999,No,0
2011-10-29,CA_2,HOBBIES,22,132.85000000000002,No,0
2011-10-29,CA_2,HOUSEHOLD,114,363.3800000000003,No,0
2011-10-30,CA_1,FOODS,481,303.09,No,0
2011-10-30,CA_1,HOBBIES,21,118.23,No,0
2011-10-30,CA_1,HOUSEHOLD,76,372.4500000000003,No,0
2011-10-30,CA_2,FOODS,356,212.5699999999999,No,0
2011-10-30,CA_2,HOBBIES,44,132.85000000000002,No,0
2011-10-30,CA_2,HOUSEHOLD,103,363.3800000000003,No,0
2011-10-31,CA_1,FOODS,258,303.09,No,1
2011-10-31,CA_1,HOBBIES,19,118.23,No,1
2011-10-31,CA_1,HOUSEHOLD,31,372.4500000000003,No,1
2011-10-31,CA_2,FOODS,195,212.5699999999999,No,1
2011-10-31,CA_2,HOBBIES,68,132.85000000000002,No,1
2011-10-31,CA_2,HOUSEHOLD,46,363.3800000000003,No,1
2011-11-01,CA_1,FOODS,247,303.09,No,0
2011-11-01,CA_1,HOBBIES,11,118.23,No,0
2011-11-01,CA_1,HOUSEHOLD,42,372.4500000000003,No,0
2011-11-01,CA_2,FOODS,147,212.5699999999999,No,0
2011-11-01,CA_2,HOBBIES,27,132.85000000000002,No,0
2011-11-01,CA_2,HOUSEHOLD,48,363.3800000000003,No,0
2011-11-02,CA_1,FOODS,349,303.09,No,0
2011-11-02,CA_1,HOBBIES,19,118.23,No,0
2011-11-02,CA_1,HOUSEHOLD,44,372.4500000000003,No,0
2011-11-02,CA_2,FOODS,180,212.5699999999999,No,0
2011-11-02,CA_2,HOBBIES,14,132.85000000000002,No,0
2011-11-02,CA_2,HOUSEHOLD,56,363.3800000000003,No,0
2011-11-03,CA_1,FOODS,287,303.09,No,0
2011-11-03,CA_1,HOBBIES,14,118.23,No,0
2011-11-03,CA_1,HOUSEHOLD,37,372.4500000000003,No,0
2011-11-03,CA_2,FOODS,188,212.5699999999999,No,0
2011-11-03,CA_2,HOBBIES,26,132.85000000000002,No,0
2011-11-03,CA_2,HOUSEHOLD,53,363.3800000000003,No,0
2011-11-04,CA_1,FOODS,402,303.09,No,0
2011-11-04,CA_1,HOBBIES,17,118.23,No,0
2011-11-04,CA_1,HOUSEHOLD,50,372.4500000000003,No,0
2011-11-04,CA_2,FOODS,252,212.5699999999999,No,0
2011-11-04,CA_2,HOBBIES,39,132.85000000000002,No,0
2011-11-04,CA_2,HOUSEHOLD,49,363.3800000000003,No,0
2011-11-05,CA_1,FOODS,494,303.01,No,0
2011-11-05,CA_1,HOBBIES,32,118.23,No,0
2011-11-05,CA_1,HOUSEHOLD,62,372.4500000000003,No,0
2011-11-05,CA_2,FOODS,297,212.46999999999994,No,0
2011-11-05,CA_2,HOBBIES,25,132.85000000000002,No,0
2011-11-05,CA_2,HOUSEHOLD,102,361.98000000000025,No,0
2011-11-06,CA_1,FOODS,507,303.01,No,0
2011-11-06,CA_1,HOBBIES,37,118.23,No,0
2011-11-06,CA_1,HOUSEHOLD,60,372.4500000000003,No,0
2011-11-06,CA_2,FOODS,280,212.46999999999994,No,0
2011-11-06,CA_2,HOBBIES,69,132.85000000000002,No,0
2011-11-06,CA_2,HOUSEHOLD,95,361.98000000000025,No,0
2011-11-07,CA_1,FOODS,368,303.01,No,0
2011-11-07,CA_1,HOBBIES,10,118.23,No,0
2011-11-07,CA_1,HOUSEHOLD,62,372.4500000000003,No,0
2011-11-07,CA_2,FOODS,343,212.46999999999994,No,0
2011-11-07,CA_2,HOBBIES,7,132.85000000000002,No,0
2011-11-07,CA_2,HOUSEHOLD,63,361.98000000000025,No,0
2011-11-08,CA_1,FOODS,413,303.01,No,0
2011-11-08,CA_1,HOBBIES,9,118.23,No,0
2011-11-08,CA_1,HOUSEHOLD,36,372.4500000000003,No,0
2011-11-08,CA_2,FOODS,174,212.46999999999994,No,0
2011-11-08,CA_2,HOBBIES,43,132.85000000000002,No,0
2011-11-08,CA_2,HOUSEHOLD,46,361.98000000000025,No,0
2011-11-09,CA_1,FOODS,316,303.01,No,0
2011-11-09,CA_1,HOBBIES,22,118.23,No,0
2011-11-09,CA_1,HOUSEHOLD,36,372.4500000000003,No,0
2011-11-09,CA_2,FOODS,175,212.46999999999994,No,0
2011-11-09,CA_2,HOBBIES,21,132.85000000000002,No,0
2011-11-09,CA_2,HOUSEHOLD,41,361.98000000000025,No,0
2011-11-10,CA_1,FOODS,366,303.01,No,0
2011-11-10,CA_1,HOBBIES,11,118.23,No,0
2011-11-10,CA_1,HOUSEHOLD,48,372.4500000000003,No,0
2011-11-10,CA_2,FOODS,220,212.46999999999994,No,0
2011-11-10,CA_2,HOBBIES,20,132.85000000000002,No,0
2011-11-10,CA_2,HOUSEHOLD,50,361.98000000000025,No,0
2011-11-11,CA_1,FOODS,369,303.01,No,0
2011-11-11,CA_1,HOBBIES,16,118.23,No,0
2011-11-11,CA_1,HOUSEHOLD,46,372.4500000000003,No,0
2011-11-11,CA_2,FOODS,243,212.46999999999994,No,0
2011-11-11,CA_2,HOBBIES,34,132.85000000000002,No,0
2011-11-11,CA_2,HOUSEHOLD,85,361.98000000000025,No,0
2011-11-12,CA_1,FOODS,410,301.01,No,0
2011-11-12,CA_1,HOBBIES,22,118.23,No,0
2011-11-12,CA_1,HOUSEHOLD,57,372.4500000000003,No,0
2011-11-12,CA_2,FOODS,325,212.28999999999994,No,0
2011-11-12,CA_2,HOBBIES,31,132.85000000000002,No,0
2011-11-12,CA_2,HOUSEHOLD,90,361.98000000000025,No,0
2011-11-13,CA_1,FOODS,416,301.01,No,0
2011-11-13,CA_1,HOBBIES,18,118.23,No,0
2011-11-13,CA_1,HOUSEHOLD,56,372.4500000000003,No,0
2011-11-13,CA_2,FOODS,292,212.28999999999994,No,0
2011-11-13,CA_2,HOBBIES,19,132.85000000000002,No,0
2011-11-13,CA_2,HOUSEHOLD,98,361.98000000000025,No,0
2011-11-14,CA_1,FOODS,328,301.01,No,0
2011-11-14,CA_1,HOBBIES,36,118.23,No,0
2011-11-14,CA_1,HOUSEHOLD,35,372.4500000000003,No,0
2011-11-14,CA_2,FOODS,189,212.28999999999994,No,0
2011-11-14,CA_2,HOBBIES,18,132.85000000000002,No,0
2011-11-14,CA_2,HOUSEHOLD,82,361.98000000000025,No,0
2011-11-15,CA_1,FOODS,248,301.01,No,0
2011-11-15,CA_1,HOBBIES,12,118.23,No,0
2011-11-15,CA_1,HOUSEHOLD,38,372.4500000000003,No,0
2011-11-15,CA_2,FOODS,142,212.28999999999994,No,0
2011-11-15,CA_2,HOBBIES,18,132.85000000000002,No,0
2011-11-15,CA_2,HOUSEHOLD,63,361.98000000000025,No,0
2011-11-16,CA_1,FOODS,241,301.01,No,0
2011-11-16,CA_1,HOBBIES,14,118.23,No,0
2011-11-16,CA_1,HOUSEHOLD,36,372.4500000000003,No,0
2011-11-16,CA_2,FOODS,200,212.28999999999994,No,0
2011-11-16,CA_2,HOBBIES,20,132.85000000000002,No,0
2011-11-16,CA_2,HOUSEHOLD,48,361.98000000000025,No,0
2011-11-17,CA_1,FOODS,244,301.01,No,0
2011-11-17,CA_1,HOBBIES,14,118.23,No,0
2011-11-17,CA_1,HOUSEHOLD,40,372.4500000000003,No,0
2011-11-17,CA_2,FOODS,196,212.28999999999994,No,0
2011-11-17,CA_2,HOBBIES,21,132.85000000000002,No,0
2011-11-17,CA_2,HOUSEHOLD,54,361.98000000000025,No,0
2011-11-18,CA_1,FOODS,347,301.01,No,0
2011-11-18,CA_1,HOBBIES,11,118.23,No,0
2011-11-18,CA_1,HOUSEHOLD,50,372.4500000000003,No,0
2011-11-18,CA_2,FOODS,271,212.28999999999994,No,0
2011-11-18,CA_2,HOBBIES,14,132.85000000000002,No,0
2011-11-18,CA_2,HOUSEHOLD,57,361.98000000000025,No,0
2011-11-19,CA_1,FOODS,558,300.89,No,0
2011-11-19,CA_1,HOBBIES,22,118.23,No,0
2011-11-19,CA_1,HOUSEHOLD,55,372.4500000000003,No,0
2011-11-19,CA_2,FOODS,309,212.60999999999993,No,0
2011-11-19,CA_2,HOBBIES,14,132.85000000000002,No,0
2011-11-19,CA_2,HOUSEHOLD,95,361.98000000000025,No,0
2011-11-20,CA_1,FOODS,460,300.89,No,0
2011-11-20,CA_1,HOBBIES,27,118.23,No,0
2011-11-20,CA_1,HOUSEHOLD,69,372.4500000000003,No,0
2011-11-20,CA_2,FOODS,304,212.60999999999993,No,0
2011-11-20,CA_2,HOBBIES,14,132.85000000000002,No,0
2011-11-20,CA_2,HOUSEHOLD,108,361.98000000000025,No,0
2011-11-21,CA_1,FOODS,349,300.89,No,0
2011-11-21,CA_1,HOBBIES,7,118.23,No,0
2011-11-21,CA_1,HOUSEHOLD,37,372.4500000000003,No,0
2011-11-21,CA_2,FOODS,261,212.60999999999993,No,0
2011-11-21,CA_2,HOBBIES,9,132.85000000000002,No,0
2011-11-21,CA_2,HOUSEHOLD,56,361.98000000000025,No,0
2011-11-22,CA_1,FOODS,359,300.89,No,0
2011-11-22,CA_1,HOBBIES,24,118.23,No,0
2011-11-22,CA_1,HOUSEHOLD,49,372.4500000000003,No,0
2011-11-22,CA_2,FOODS,240,212.60999999999993,No,0
2011-11-22,CA_2,HOBBIES,37,132.85000000000002,No,0
2011-11-22,CA_2,HOUSEHOLD,67,361.98000000000025,No,0
2011-11-23,CA_1,FOODS,418,300.89,No,0
2011-11-23,CA_1,HOBBIES,17,118.23,No,0
2011-11-23,CA_1,HOUSEHOLD,41,372.4500000000003,No,0
2011-11-23,CA_2,FOODS,193,212.60999999999993,No,0
2011-11-23,CA_2,HOBBIES,14,132.85000000000002,No,0
2011-11-23,CA_2,HOUSEHOLD,60,361.98000000000025,No,0
2011-11-24,CA_1,FOODS,201,300.89,No,0
2011-11-24,CA_1,HOBBIES,1,118.23,No,0
2011-11-24,CA_1,HOUSEHOLD,24,372.4500000000003,No,0
2011-11-24,CA_2,FOODS,128,212.60999999999993,No,0
2011-11-24,CA_2,HOBBIES,2,132.85000000000002,No,0
2011-11-24,CA_2,HOUSEHOLD,26,361.98000000000025,No,0
2011-11-25,CA_1,FOODS,345,300.89,No,0
2011-11-25,CA_1,HOBBIES,16,118.23,No,0
2011-11-25,CA_1,HOUSEHOLD,26,372.4500000000003,No,0
2011-11-25,CA_2,FOODS,235,212.60999999999993,No,0
2011-11-25,CA_2,HOBBIES,18,132.85000000000002,No,0
2011-11-25,CA_2,HOUSEHOLD,67,361.98000000000025,No,0
2011-11-26,CA_1,FOODS,311,307.27000000000004,No,0
2011-11-26,CA_1,HOBBIES,16,118.23,No,0
2011-11-26,CA_1,HOUSEHOLD,50,370.1500000000003,No,0
2011-11-26,CA_2,FOODS,183,213.52999999999992,No,0
2011-11-26,CA_2,HOBBIES,23,132.85000000000002,No,0
2011-11-26,CA_2,HOUSEHOLD,98,361.98000000000025,No,0
2011-11-27,CA_1,FOODS,419,307.27000000000004,No,0
2011-11-27,CA_1,HOBBIES,18,118.23,No,0
2011-11-27,CA_1,HOUSEHOLD,44,370.1500000000003,No,0
2011-11-27,CA_2,FOODS,213,213.52999999999992,No,0
2011-11-27,CA_2,HOBBIES,17,132.85000000000002,No,0
2011-11-27,CA_2,HOUSEHOLD,80,361.98000000000025,No,0
2011-11-28,CA_1,FOODS,270,307.27000000000004,No,0
2011-11-28,CA_1,HOBBIES,11,118.23,No,0
2011-11-28,CA_1,HOUSEHOLD,28,370.1500000000003,No,0
2011-11-28,CA_2,FOODS,200,213.52999999999992,No,0
2011-11-28,CA_2,HOBBIES,8,132.85000000000002,No,0
2011-11-28,CA_2,HOUSEHOLD,55,361.98000000000025,No,0
2011-11-29,CA_1,FOODS,260,307.27000000000004,No,0
2011-11-29,CA_1,HOBBIES,9,118.23,No,0
2011-11-29,CA_1,HOUSEHOLD,27,370.1500000000003,No,0
2011-11-29,CA_2,FOODS,164,213.52999999999992,No,0
2011-11-29,CA_2,HOBBIES,10,132.85000000000002,No,0
2011-11-29,CA_2,HOUSEHOLD,38,361.98000000000025,No,0
2011-11-30,CA_1,FOODS,253,307.27000000000004,No,0
2011-11-30,CA_1,HOBBIES,4,118.23,No,0
2011-11-30,CA_1,HOUSEHOLD,28,370.1500000000003,No,0
2011-11-30,CA_2,FOODS,182,213.52999999999992,No,0
2011-11-30,CA_2,HOBBIES,31,132.85000000000002,No,0
2011-11-30,CA_2,HOUSEHOLD,49,361.98000000000025,No,0
2011-12-01,CA_1,FOODS,305,307.27000000000004,No,0
2011-12-01,CA_1,HOBBIES,3,118.23,No,0
2011-12-01,CA_1,HOUSEHOLD,41,370.1500000000003,No,0
2011-12-01,CA_2,FOODS,184,213.52999999999992,No,0
2011-12-01,CA_2,HOBBIES,12,132.85000000000002,No,0
2011-12-01,CA_2,HOUSEHOLD,50,361.98000000000025,No,0
2011-12-02,CA_1,FOODS,370,307.27000000000004,No,0
2011-12-02,CA_1,HOBBIES,36,118.23,No,0
2011-12-02,CA_1,HOUSEHOLD,50,370.1500000000003,No,0
2011-12-02,CA_2,FOODS,230,213.52999999999992,No,0
2011-12-02,CA_2,HOBBIES,10,132.85000000000002,No,0
2011-12-02,CA_2,HOUSEHOLD,71,361.98000000000025,No,0
2011-12-03,CA_1,FOODS,561,307.02000000000004,No,0
2011-12-03,CA_1,HOBBIES,22,118.23,No,0
2011-12-03,CA_1,HOUSEHOLD,54,372.4500000000003,No,0
2011-12-03,CA_2,FOODS,313,212.72999999999993,No,0
2011-12-03,CA_2,HOBBIES,29,132.85000000000002,No,0
2011-12-03,CA_2,HOUSEHOLD,91,361.6200000000003,No,0
2011-12-04,CA_1,FOODS,538,307.02000000000004,No,0
2011-12-04,CA_1,HOBBIES,12,118.23,No,0
2011-12-04,CA_1,HOUSEHOLD,66,372.4500000000003,No,0
2011-12-04,CA_2,FOODS,305,212.72999999999993,No,0
2011-12-04,CA_2,HOBBIES,34,132.85000000000002,No,0
2011-12-04,CA_2,HOUSEHOLD,98,361.6200000000003,No,0
2011-12-05,CA_1,FOODS,384,307.02000000000004,No,0
2011-12-05,CA_1,HOBBIES,21,118.23,No,0
2011-12-05,CA_1,HOUSEHOLD,55,372.4500000000003,No,0
2011-12-05,CA_2,FOODS,228,212.72999999999993,No,0
2011-12-05,CA_2,HOBBIES,16,132.85000000000002,No,0
2011-12-05,CA_2,HOUSEHOLD,45,361.6200000000003,No,0
2011-12-06,CA_1,FOODS,369,307.02000000000004,No,0
2011-12-06,CA_1,HOBBIES,9,118.23,No,0
2011-12-06,CA_1,HOUSEHOLD,35,372.4500000000003,No,0
2011-12-06,CA_2,FOODS,195,212.72999999999993,No,0
2011-12-06,CA_2,HOBBIES,32,132.85000000000002,No,0
2011-12-06,CA_2,HOUSEHOLD,41,361.6200000000003,No,0
2011-12-07,CA_1,FOODS,299,307.02000000000004,No,0
2011-12-07,CA_1,HOBBIES,17,118.23,No,0
2011-12-07,CA_1,HOUSEHOLD,25,372.4500000000003,No,0
2011-12-07,CA_2,FOODS,178,212.72999999999993,No,0
2011-12-07,CA_2,HOBBIES,14,132.85000000000002,No,0
2011-12-07,CA_2,HOUSEHOLD,47,361.6200000000003,No,0
2011-12-08,CA_1,FOODS,366,307.02000000000004,No,0
2011-12-08,CA_1,HOBBIES,21,118.23,No,0
2011-12-08,CA_1,HOUSEHOLD,32,372.4500000000003,No,0
2011-12-08,CA_2,FOODS,227,212.72999999999993,No,0
2011-12-08,CA_2,HOBBIES,14,132.85000000000002,No,0
2011-12-08,CA_2,HOUSEHOLD,37,361.6200000000003,No,0
2011-12-09,CA_1,FOODS,319,307.02000000000004,No,0
2011-12-09,CA_1,HOBBIES,17,118.23,No,0
2011-12-09,CA_1,HOUSEHOLD,56,372.4500000000003,No,0
2011-12-09,CA_2,FOODS,290,212.72999999999993,No,0
2011-12-09,CA_2,HOBBIES,18,132.85000000000002,No,0
2011-12-09,CA_2,HOUSEHOLD,74,361.6200000000003,No,0
2011-12-10,CA_1,FOODS,541,306.53000000000003,No,0
2011-12-10,CA_1,HOBBIES,25,118.23,No,0
2011-12-10,CA_1,HOUSEHOLD,60,372.09000000000026,No,0
2011-12-10,CA_2,FOODS,335,212.01999999999992,No,0
2011-12-10,CA_2,HOBBIES,33,132.85000000000002,No,0
2011-12-10,CA_2,HOUSEHOLD,82,361.6200000000003,No,0
2011-12-11,CA_1,FOODS,464,306.53000000000003,No,0
2011-12-11,CA_1,HOBBIES,18,118.23,No,0
2011-12-11,CA_1,HOUSEHOLD,60,372.09000000000026,No,0
2011-12-11,CA_2,FOODS,300,212.01999999999992,No,0
2011-12-11,CA_2,HOBBIES,8,132.85000000000002,No,0
2011-12-11,CA_2,HOUSEHOLD,90,361.6200000000003,No,0
2011-12-12,CA_1,FOODS,349,306.53000000000003,No,0
2011-12-12,CA_1,HOBBIES,33,118.23,No,0
2011-12-12,CA_1,HOUSEHOLD,43,372.09000000000026,No,0
2011-12-12,CA_2,FOODS,221,212.01999999999992,No,0
2011-12-12,CA_2,HOBBIES,9,132.85000000000002,No,0
2011-12-12,CA_2,HOUSEHOLD,66,361.6200000000003,No,0
2011-12-13,CA_1,FOODS,303,306.53000000000003,No,0
2011-12-13,CA_1,HOBBIES,19,118.23,No,0
2011-12-13,CA_1,HOUSEHOLD,30,372.09000000000026,No,0
2011-12-13,CA_2,FOODS,230,212.01999999999992,No,0
2011-12-13,CA_2,HOBBIES,23,132.85000000000002,No,0
2011-12-13,CA_2,HOUSEHOLD,47,361.6200000000003,No,0
2011-12-14,CA_1,FOODS,308,306.53000000000003,No,0
2011-12-14,CA_1,HOBBIES,11,118.23,No,0
2011-12-14,CA_1,HOUSEHOLD,31,372.09000000000026,No,0
2011-12-14,CA_2,FOODS,195,212.01999999999992,No,0
2011-12-14,CA_2,HOBBIES,19,132.85000000000002,No,0
2011-12-14,CA_2,HOUSEHOLD,48,361.6200000000003,No,0
2011-12-15,CA_1,FOODS,320,306.53000000000003,No,0
2011-12-15,CA_1,HOBBIES,7,118.23,No,0
2011-12-15,CA_1,HOUSEHOLD,40,372.09000000000026,No,0
2011-12-15,CA_2,FOODS,203,212.01999999999992,No,0
2011-12-15,CA_2,HOBBIES,15,132.85000000000002,No,0
2011-12-15,CA_2,HOUSEHOLD,55,361.6200000000003,No,0
2011-12-16,CA_1,FOODS,288,306.53000000000003,No,0
2011-12-16,CA_1,HOBBIES,14,118.23,No,0
2011-12-16,CA_1,HOUSEHOLD,59,372.09000000000026,No,0
2011-12-16,CA_2,FOODS,276,212.01999999999992,No,0
2011-12-16,CA_2,HOBBIES,13,132.85000000000002,No,0
2011-12-16,CA_2,HOUSEHOLD,43,361.6200000000003,No,0
2011-12-17,CA_1,FOODS,457,307.09000000000003,No,0
2011-12-17,CA_1,HOBBIES,36,118.23,No,0
2011-12-17,CA_1,HOUSEHOLD,60,371.92000000000024,No,0
2011-12-17,CA_2,FOODS,456,212.37999999999994,No,0
2011-12-17,CA_2,HOBBIES,24,132.85000000000002,No,0
2011-12-17,CA_2,HOUSEHOLD,87,361.99000000000024,No,0
2011-12-18,CA_1,FOODS,444,307.09000000000003,No,0
2011-12-18,CA_1,HOBBIES,19,118.23,No,0
2011-12-18,CA_1,HOUSEHOLD,56,371.92000000000024,No,0
2011-12-18,CA_2,FOODS,331,212.37999999999994,No,0
2011-12-18,CA_2,HOBBIES,18,132.85000000000002,No,0
2011-12-18,CA_2,HOUSEHOLD,88,361.99000000000024,No,0
2011-12-19,CA_1,FOODS,350,307.09000000000003,No,0
2011-12-19,CA_1,HOBBIES,16,118.23,No,0
2011-12-19,CA_1,HOUSEHOLD,32,371.92000000000024,No,0
2011-12-19,CA_2,FOODS,263,212.37999999999994,No,0
2011-12-19,CA_2,HOBBIES,14,132.85000000000002,No,0
2011-12-19,CA_2,HOUSEHOLD,65,361.99000000000024,No,0
2011-12-20,CA_1,FOODS,300,307.09000000000003,No,0
2011-12-20,CA_1,HOBBIES,24,118.23,No,0
2011-12-20,CA_1,HOUSEHOLD,46,371.92000000000024,No,0
2011-12-20,CA_2,FOODS,244,212.37999999999994,No,0
2011-12-20,CA_2,HOBBIES,8,132.85000000000002,No,0
2011-12-20,CA_2,HOUSEHOLD,84,361.99000000000024,No,0
2011-12-21,CA_1,FOODS,364,307.09000000000003,No,0
2011-12-21,CA_1,HOBBIES,19,118.23,No,0
2011-12-21,CA_1,HOUSEHOLD,54,371.92000000000024,No,0
2011-12-21,CA_2,FOODS,250,212.37999999999994,No,0
2011-12-21,CA_2,HOBBIES,16,132.85000000000002,No,0
2011-12-21,CA_2,HOUSEHOLD,59,361.99000000000024,No,0
2011-12-22,CA_1,FOODS,406,307.09000000000003,No,0
2011-12-22,CA_1,HOBBIES,21,118.23,No,0
2011-12-22,CA_1,HOUSEHOLD,60,371.92000000000024,No,0
2011-12-22,CA_2,FOODS,241,212.37999999999994,No,0
2011-12-22,CA_2,HOBBIES,14,132.85000000000002,No,0
2011-12-22,CA_2,HOUSEHOLD,59,361.99000000000024,No,0
2011-12-23,CA_1,FOODS,501,307.09000000000003,No,0
2011-12-23,CA_1,HOBBIES,21,118.23,No,0
2011-12-23,CA_1,HOUSEHOLD,59,371.92000000000024,No,0
2011-12-23,CA_2,FOODS,293,212.37999999999994,No,0
2011-12-23,CA_2,HOBBIES,24,132.85000000000002,No,0
2011-12-23,CA_2,HOUSEHOLD,60,361.99000000000024,No,0
2011-12-24,CA_1,FOODS,350,305.25,No,0
2011-12-24,CA_1,HOBBIES,12,118.23,No,0
2011-12-24,CA_1,HOUSEHOLD,31,371.92000000000024,No,0
2011-12-24,CA_2,FOODS,287,212.37999999999994,No,0
2011-12-24,CA_2,HOBBIES,8,132.85000000000002,No,0
2011-12-24,CA_2,HOUSEHOLD,48,363.37000000000023,No,0
2011-12-25,CA_1,FOODS,0,305.25,No,0
2011-12-25,CA_1,HOBBIES,0,118.23,No,0
2011-12-25,CA_1,HOUSEHOLD,0,371.92000000000024,No,0
2011-12-25,CA_2,FOODS,6,212.37999999999994,No,0
2011-12-25,CA_2,HOBBIES,0,132.85000000000002,No,0
2011-12-25,CA_2,HOUSEHOLD,0,363.37000000000023,No,0
2011-12-26,CA_1,FOODS,331,305.25,No,0
2011-12-26,CA_1,HOBBIES,32,118.23,No,0
2011-12-26,CA_1,HOUSEHOLD,38,371.92000000000024,No,0
2011-12-26,CA_2,FOODS,221,212.37999999999994,No,0
2011-12-26,CA_2,HOBBIES,9,132.85000000000002,No,0
2011-12-26,CA_2,HOUSEHOLD,73,363.37000000000023,No,0
2011-12-27,CA_1,FOODS,266,305.25,No,0
2011-12-27,CA_1,HOBBIES,11,118.23,No,0
2011-12-27,CA_1,HOUSEHOLD,35,371.92000000000024,No,0
2011-12-27,CA_2,FOODS,199,212.37999999999994,No,0
2011-12-27,CA_2,HOBBIES,18,132.85000000000002,No,0
2011-12-27,CA_2,HOUSEHOLD,76,363.37000000000023,No,0
2011-12-28,CA_1,FOODS,310,305.25,No,0
2011-12-28,CA_1,HOBBIES,20,118.23,No,0
2011-12-28,CA_1,HOUSEHOLD,44,371.92000000000024,No,0
2011-12-28,CA_2,FOODS,211,212.37999999999994,No,0
2011-12-28,CA_2,HOBBIES,17,132.85000000000002,No,0
2011-12-28,CA_2,HOUSEHOLD,63,363.37000000000023,No,0
2011-12-29,CA_1,FOODS,330,305.25,No,0
2011-12-29,CA_1,HOBBIES,12,118.23,No,0
2011-12-29,CA_1,HOUSEHOLD,50,371.92000000000024,No,0
2011-12-29,CA_2,FOODS,173,212.37999999999994,No,0
2011-12-29,CA_2,HOBBIES,9,132.85000000000002,No,0
2011-12-29,CA_2,HOUSEHOLD,68,363.37000000000023,No,0
2011-12-30,CA_1,FOODS,467,305.25,No,0
2011-12-30,CA_1,HOBBIES,22,118.23,No,0
2011-12-30,CA_1,HOUSEHOLD,57,371.92000000000024,No,0
2011-12-30,CA_2,FOODS,256,212.37999999999994,No,0
